#.t	.River_1.DO	.River_1.NH4	.River_2.DO	.River_2.NH4	.River_3.DO	.River_3.NH4	.River_4.DO	.River_4.NH4	.River_5.DO	.River_5.NH4
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3
171.04	8.6491133	0.049203141	8.566012	0.048432873	8.7657533	0.047710929	8.9690773	0.047131003	9.1125529	0.047033474
171.05	8.6501086	0.049203365	8.5708737	0.04843186	8.7706155	0.047707276	8.9729156	0.047117459	9.1153785	0.046982985
171.06	8.6512977	0.049203797	8.5760885	0.048431066	8.7758127	0.047703885	8.9770957	0.047104715	9.1185452	0.046935423
171.07	8.6528016	0.049204291	8.5816766	0.048430501	8.7813687	0.047700788	8.9816415	0.047092815	9.1220792	0.046890913
171.08	8.6544982	0.049204836	8.5875145	0.048430099	8.7871697	0.04769791	8.9864389	0.047081521	9.1258678	0.046848577
171.09	8.6561334	0.049205602	8.5935117	0.048429898	8.7931478	0.04769532	8.9914365	0.04707098	9.1298693	0.046808952
171.1	8.657475	0.049206387	8.5992416	0.048429845	8.7989267	0.047692938	8.9962847	0.047061093	9.133752	0.04677181
171.11	8.6586057	0.049207097	8.6046908	0.048429906	8.8044778	0.047690752	9.0009563	0.047051785	9.1374908	0.046736848
171.12	8.6596229	0.049207745	8.6099614	0.048430035	8.8098794	0.047688704	9.0055135	0.047042862	9.1411378	0.046703326
171.13	8.6607026	0.049208143	8.6150529	0.048430247	8.8151204	0.047686881	9.0099554	0.047034558	9.1447047	0.046672043
171.14	8.662106	0.049208474	8.6203819	0.048430524	8.8205565	0.047685292	9.0146011	0.047026814	9.1484916	0.046642616
171.15	8.6637717	0.049208877	8.6260219	0.048430912	8.8262671	0.047683958	9.0195233	0.047019638	9.1525675	0.046615003
171.16	8.6656742	0.049209336	8.6319428	0.048431367	8.8322234	0.047682848	9.0246883	0.047013	9.1569003	0.04658908
171.17	8.66783	0.049209756	8.638099	0.0484319	8.8383982	0.047681937	9.0300664	0.04700685	9.1614588	0.046564675
171.18	8.6702277	0.049210152	8.6444822	0.048432483	8.8447791	0.047681228	9.0356491	0.047001186	9.1662345	0.04654177
171.19	8.6727631	0.049210633	8.6510908	0.048433127	8.8513742	0.047680728	9.0414423	0.04699605	9.1712347	0.04652048
171.2	8.6753847	0.049211167	8.6578428	0.048433828	8.8581142	0.047680378	9.0473787	0.046991292	9.176388	0.046500338
171.21	8.6782149	0.049211586	8.6647181	0.048434572	8.8649832	0.047680162	9.0534404	0.046986898	9.1816768	0.046481295
171.22	8.6814111	0.049211357	8.6714123	0.04843522	8.8716823	0.047680064	9.0593536	0.046982925	9.1868431	0.046463637
171.23	8.6841907	0.049211215	8.6777603	0.04843571	8.8780507	0.047680003	9.0649614	0.046979246	9.191732	0.046447034
171.24	8.6866327	0.049211141	8.6837961	0.048436098	8.884129	0.04767995	9.0702978	0.046975826	9.1963728	0.046431382
171.25	8.6887741	0.049211114	8.689544	0.048436389	8.8899349	0.04767991	9.0753793	0.046972649	9.2007809	0.046416631
171.26	8.6914516	0.049210535	8.6952826	0.048436594	8.8957079	0.047679898	9.0804257	0.046969762	9.2051646	0.046402884
171.27	8.6943728	0.049210064	8.7013149	0.048436715	8.9017128	0.04767994	9.0856804	0.046967166	9.2097543	0.046390061
171.28	8.6974087	0.049209802	8.7076145	0.048436782	8.9079407	0.047680019	9.0911328	0.046964844	9.2145376	0.046378128
171.29	8.7005212	0.04920969	8.7141079	0.048436843	8.9143449	0.047680123	9.0967405	0.046962734	9.219471	0.046366906
171.3	8.7041961	0.049208994	8.7206394	0.048436825	8.9207759	0.04768022	9.1023619	0.046960844	9.2244169	0.046356512
171.31	8.7075524	0.049208327	8.7268788	0.048436631	8.9269204	0.047680242	9.1077034	0.046959078	9.2290915	0.046346765
171.32	8.7104937	0.049207819	8.732827	0.048436297	8.9327879	0.047680174	9.1127734	0.046957416	9.2335009	0.04633763
171.33	8.7130898	0.049207435	8.7385045	0.048435887	8.9384121	0.047680011	9.1176046	0.046955833	9.2376747	0.046329044
171.34	8.7156566	0.049206853	8.7439415	0.048435387	8.9438084	0.047679769	9.122214	0.046954321	9.2416308	0.046320962
171.35	8.7180806	0.049206223	8.7491381	0.048434776	8.9489689	0.047679419	9.1265931	0.046952862	9.2453566	0.04631342
171.36	8.7202162	0.049205738	8.7541229	0.048434101	8.9539279	0.047678971	9.1307758	0.046951441	9.2488855	0.046306339
171.37	8.7221587	0.04920535	8.7589629	0.048433385	8.9587488	0.047678453	9.1348237	0.046950039	9.252279	0.046299575
171.38	8.7241163	0.049204791	8.7635998	0.048432642	8.963381	0.047677838	9.1386897	0.046948652	9.2554884	0.046293242
171.39	8.7260364	0.049204162	8.768082	0.048431817	8.9678447	0.047677136	9.1423937	0.04694727	9.2585338	0.046287292
171.4	8.7277377	0.049203672	8.7724197	0.048430958	8.972163	0.047676354	9.1459582	0.046945883	9.2614377	0.046281672
171.41	8.7292958	0.049203273	8.776662	0.048430078	8.9763845	0.047675515	9.1494291	0.046944489	9.2642466	0.046276272
171.42	8.7308831	0.049202748	8.7807604	0.048429202	8.9804694	0.047674601	9.1527703	0.046943077	9.2669237	0.046271177
171.43	8.7327258	0.049201891	8.7847705	0.048428251	8.9844378	0.047673622	9.1560012	0.046941644	9.2694892	0.046266337
171.44	8.7343779	0.049201199	8.7887069	0.048427233	8.9883076	0.047672579	9.1591365	0.046940187	9.2719581	0.046261717
171.45	8.7358617	0.049200645	8.7925664	0.048426187	8.99209	0.047671475	9.1621864	0.046938704	9.2743408	0.046257291
171.46	8.7373552	0.049200012	8.7963257	0.048425137	8.9957717	0.047670308	9.1651391	0.046937187	9.2766261	0.04625305
171.47	8.7392847	0.049198079	8.7993449	0.048423812	8.9987153	0.04766897	9.167397	0.046935527	9.2782401	0.046248867
171.48	8.7400388	0.049196294	8.8013297	0.048422112	9.0006332	0.047667375	9.1686844	0.04693366	9.2789184	0.046244669
171.49	8.7398639	0.049194613	8.8024411	0.048420134	9.0016933	0.047665532	9.1691552	0.046931597	9.2788096	0.046240442
171.5	8.7389492	0.049192948	8.8027512	0.04841793	9.001969	0.047663439	9.1688762	0.046929333	9.277978	0.046236174
171.51	8.7376289	0.049191257	8.802514	0.048415537	9.0016773	0.047661112	9.1680478	0.046926878	9.2766152	0.046231883
171.52	8.736089	0.04918974	8.8020767	0.048413039	9.0011361	0.047658597	9.1669653	0.046924269	9.2750039	0.046227601
171.53	8.7343869	0.049188338	8.8014838	0.048410498	9.0004098	0.047655937	9.1656926	0.04692153	9.2732057	0.046223312
171.54	8.7324789	0.049187095	8.8007361	0.04840793	8.999503	0.047653135	9.1642333	0.046918652	9.271223	0.046219006
171.55	8.7297642	0.04918644	8.7996195	0.048405377	8.9982409	0.047650166	9.1624264	0.046915593	9.2689011	0.046214643
171.56	8.7264254	0.049185813	8.7978164	0.048402854	8.9963492	0.047647012	9.1600229	0.046912305	9.2660016	0.046210158
171.57	8.7225926	0.049185081	8.7953202	0.048400365	8.99381	0.047643685	9.1570098	0.046908775	9.2625137	0.046205531
171.58	8.7184469	0.049184274	8.7923657	0.048397888	8.9908296	0.047640247	9.1535824	0.046905078	9.2586269	0.046200797
171.59	8.7139013	0.049183613	8.7890146	0.048395445	8.9874353	0.047636715	9.149769	0.046901186	9.2543701	0.046195928
171.6	8.709361	0.049183101	8.7856617	0.048393145	8.9839975	0.047633164	9.1459122	0.046897172	9.2500736	0.046190984
171.61	8.7050303	0.049182529	8.7823677	0.048390975	8.9805665	0.047629632	9.142061	0.046893067	9.2457856	0.046185973
171.62	8.7008591	0.0491819	8.7791258	0.048388893	8.9771401	0.047626128	9.1382129	0.046888896	9.2415041	0.046180906
171.63	8.6968616	0.049181197	8.775945	0.048386887	8.9737195	0.04762266	9.1343671	0.046884664	9.2372295	0.046175778
171.64	8.6930338	0.049180411	8.7728309	0.048384941	8.9703047	0.047619238	9.130522	0.04688038	9.2329615	0.046170589
171.65	8.689319	0.0491796	8.7697904	0.04838304	8.9668974	0.047615873	9.1266758	0.046876054	9.2286998	0.046165336
171.66	8.6856899	0.049178766	8.7668063	0.048381167	8.9634966	0.047612554	9.1228272	0.046871705	9.2244418	0.046160035
171.67	8.6821425	0.049177905	8.7638823	0.048379314	8.9601044	0.047609291	9.1189739	0.046867347	9.2201872	0.046154685
171.68	8.6786429	0.049177026	8.7609953	0.048377471	8.956718	0.047606063	9.1151169	0.046862988	9.2159345	0.046149305
171.69	8.6752065	0.049176128	8.7581627	0.04837565	8.9533396	0.047602891	9.1112544	0.046858622	9.2116828	0.046143883
171.7	8.6718074	0.049175218	8.7553624	0.048373842	8.9499658	0.04759975	9.1073885	0.046854252	9.2074316	0.046138435
171.71	8.6685319	0.049174195	8.7526033	0.048372021	8.9465998	0.04759665	9.103515	0.046849902	9.2031789	0.046132966
171.72	8.6654138	0.049173015	8.7498871	0.048370172	8.9432412	0.047593583	9.0996341	0.04684557	9.198924	0.046127481
171.73	8.6623484	0.049171811	8.7472238	0.048368263	8.939892	0.047590543	9.0957452	0.046841259	9.1946655	0.046121983
171.74	8.6592881	0.049170628	8.7445945	0.048366326	8.9365516	0.047587522	9.0918486	0.04683697	9.1904025	0.04611648
171.75	8.656246	0.04916952	8.7420522	0.048364365	8.9332739	0.047584516	9.0879948	0.046832713	9.1861824	0.046110986
171.76	8.6533142	0.049168531	8.739713	0.048362424	8.9301748	0.047581547	9.0842965	0.046828503	9.1821127	0.046105525
171.77	8.650843	0.04916765	8.7379113	0.048360582	8.927572	0.047578679	9.0810509	0.046824407	9.1784786	0.046100161
171.78	8.6487851	0.049166845	8.7366088	0.048358831	8.92544	0.047575912	9.0782368	0.046820431	9.1752595	0.046094903
171.79	8.6469057	0.049166077	8.7355463	0.048357129	8.9235392	0.047573199	9.075635	0.046816516	9.1722442	0.046089704
171.8	8.6464747	0.049164012	8.7349859	0.048355416	8.9220905	0.047570593	9.073451	0.046812729	9.1696306	0.046084626
171.81	8.6463617	0.049161956	8.7348352	0.048353518	8.9209672	0.04756804	9.0715622	0.046809038	9.1673002	0.046079644
171.82	8.646341	0.04916016	8.7350621	0.048351487	8.9201731	0.04756551	9.0699666	0.046805444	9.1652498	0.046074767
171.83	8.6464107	0.049158541	8.7355841	0.048349383	8.9196578	0.047562984	9.0686177	0.046801929	9.1634337	0.046069986
171.84	8.6467307	0.049156861	8.7363749	0.048347217	8.9194076	0.047560449	9.0675038	0.046798485	9.161839	0.046065301
171.85	8.6471187	0.04915535	8.7374326	0.048344989	8.9194284	0.047557894	9.0666312	0.046795107	9.16047	0.046060718
171.86	8.6475087	0.049154038	8.7387006	0.048342751	8.9196887	0.04755531	9.0659735	0.04679178	9.1593002	0.046056232
171.87	8.6478975	0.049152851	8.7400966	0.048340514	8.9200991	0.04755271	9.0654528	0.046788484	9.1582571	0.046051808
171.88	8.6487765	0.049151287	8.7417386	0.048338308	8.9207967	0.047550091	9.0651998	0.046785235	9.1574622	0.04604749
171.89	8.6505117	0.049149438	8.7440525	0.048336068	8.9221243	0.047547522	9.0655427	0.046782092	9.1572349	0.046043332
171.9	8.652546	0.049147911	8.7469571	0.048333822	8.9240198	0.047544992	9.0664216	0.046779044	9.1575181	0.046039319
171.91	8.6548355	0.049146685	8.7503997	0.048331622	8.926459	0.047542498	9.0678151	0.046776083	9.1582907	0.046035447
171.92	8.6575544	0.049145423	8.7543014	0.04832949	8.9293797	0.047540034	9.0696666	0.0467732	9.1594983	0.046031706
171.93	8.6606989	0.049144175	8.7587161	0.048327398	8.9328321	0.047537612	9.072029	0.0467704	9.1611906	0.046028113
171.94	8.6639488	0.049143222	8.7635339	0.048325367	8.9367242	0.047535217	9.0748154	0.046767668	9.1632853	0.046024645
171.95	8.6672728	0.049142509	8.7686692	0.04832343	8.940985	0.047532856	9.077963	0.046764992	9.1657225	0.046021286
171.96	8.6708019	0.049141772	8.7740398	0.048321585	8.9455336	0.047530526	9.081397	0.04676236	9.1684313	0.046018016
171.97	8.6744711	0.049140724	8.7794009	0.048319746	8.9501475	0.047528189	9.0849142	0.046759734	9.1712136	0.04601481
171.98	8.6776487	0.049139883	8.7844967	0.048317894	8.9545838	0.04752581	9.0882861	0.046757067	9.1738504	0.046011614
171.99	8.6804722	0.049139189	8.7893842	0.048316039	8.9588828	0.04752339	9.0915468	0.046754366	9.1763773	0.046008423
172	8.6829171	0.049138718	8.7940764	0.048314222	8.9630622	0.047520943	9.0947168	0.046751632	9.1788148	0.046005233
172.01	8.6849575	0.049138793	8.7987583	0.048312557	8.9673186	0.047518513	9.0979903	0.046748893	9.1813533	0.046002077
172.02	8.6871673	0.04913905	8.8036949	0.048311125	8.9718997	0.047516164	9.1016047	0.0467462	9.1842251	0.045998991
172.03	8.6895665	0.049139412	8.8088639	0.048309954	8.976784	0.047513942	9.1055508	0.046743558	9.1874238	0.045995975
172.04	8.6921109	0.049139866	8.8142162	0.048308969	8.981905	0.047511804	9.1097506	0.046740965	9.1908732	0.045993019
172.05	8.6938984	0.049141227	8.8195291	0.048308262	8.9870918	0.047509797	9.1140617	0.04673841	9.1944411	0.045990099
172.06	8.6952723	0.049142609	8.8244292	0.04830783	8.9920107	0.047507877	9.1181678	0.046735847	9.1978222	0.04598716
172.07	8.6964037	0.049143849	8.8289355	0.048307637	8.9966555	0.047506068	9.1220674	0.046733286	9.2010184	0.045984203
172.08	8.6973453	0.049144964	8.8330994	0.048307627	9.0010383	0.047504395	9.1257755	0.046730743	9.2040482	0.045981226
172.09	8.698158	0.049146094	8.8370847	0.048307817	9.0053087	0.047502875	9.1294267	0.046728254	9.2070425	0.045978264
172.1	8.6991461	0.049147335	8.8412407	0.04830824	9.0097687	0.047501593	9.1333142	0.046725888	9.2102914	0.045975367
172.11	8.7004946	0.049148518	8.8456299	0.04830891	9.0144766	0.047500581	9.1374929	0.046723685	9.2138516	0.045972563
172.12	8.7020621	0.049149682	8.8501894	0.048309732	9.0193529	0.047499783	9.1418721	0.046721622	9.2176307	0.045969838
172.13	8.7038273	0.049150853	8.8549215	0.048310725	9.0244033	0.04749923	9.1464611	0.046719727	9.2216419	0.045967209
172.14	8.7057723	0.049152025	8.859811	0.048311865	9.0296112	0.047498912	9.1512393	0.046718012	9.2258658	0.045964686
172.15	8.7079044	0.049153156	8.8648411	0.048313136	9.0349572	0.047498825	9.1561852	0.046716484	9.2302821	0.045962278
172.16	8.7101859	0.04915426	8.8699931	0.048314508	9.0404198	0.047498949	9.1612728	0.04671514	9.234864	0.045959986
172.17	8.7128336	0.049155078	8.8752726	0.048315957	9.045995	0.047499296	9.1664978	0.046714007	9.2396101	0.04595783
172.18	8.7159474	0.049155503	8.8807058	0.048317392	9.0516752	0.04749985	9.1718474	0.04671309	9.2445074	0.045955826
172.19	8.7191105	0.049156008	8.8862776	0.04831879	9.05745	0.047500568	9.1772999	0.046712384	9.2495321	0.045953977
172.2	8.7223124	0.049156576	8.8919578	0.04832017	9.0633025	0.047501425	9.1828359	0.046711867	9.2546615	0.045952274
172.21	8.725675	0.049157042	8.8977248	0.048321532	9.0692157	0.047502399	9.1884378	0.046711516	9.2598751	0.045950703
172.22	8.7295276	0.049156624	8.9032856	0.04832272	9.0748773	0.047503437	9.1937975	0.046711329	9.2648763	0.04594927
172.23	8.7328515	0.049156323	8.9084827	0.048323663	9.0801254	0.047504465	9.1987522	0.046711241	9.2695009	0.045947926
172.24	8.7357272	0.049156118	8.913342	0.048324417	9.0850078	0.047505455	9.2033416	0.046711241	9.2737836	0.045946673
172.25	8.7382432	0.049155988	8.9179074	0.048325031	9.089583	0.047506395	9.2076202	0.046711308	9.2777731	0.045945505
172.26	8.7412577	0.049154976	8.9221982	0.048325426	9.0938368	0.04750726	9.2115685	0.04671144	9.2814481	0.045944433
172.27	8.7439236	0.049154132	8.9262926	0.048325572	9.0978275	0.047508032	9.2152386	0.046711616	9.2848552	0.045943448
172.28	8.7462719	0.049153449	8.9301969	0.048325536	9.1015901	0.047508694	9.2186614	0.04671182	9.2880209	0.045942544
172.29	8.7483599	0.049152897	8.9339337	0.04832537	9.1051636	0.047509252	9.2218769	0.046712037	9.2909819	0.045941709
172.3	8.7510711	0.049151487	8.9375086	0.048325029	9.1085385	0.047509668	9.2248686	0.046712251	9.2937174	0.045940952
172.31	8.7536155	0.049150163	8.9409999	0.048324416	9.1117432	0.047509937	9.2276637	0.046712447	9.2962522	0.04594026
172.32	8.7558842	0.049149061	8.9443993	0.048323631	9.1148148	0.047510054	9.2302972	0.046712611	9.2986182	0.04593962
172.33	8.7579175	0.049148143	8.9477067	0.048322725	9.117774	0.047510025	9.2327921	0.046712731	9.3008367	0.045939022
172.34	8.7599055	0.049147027	8.9507787	0.048321699	9.1204987	0.047509811	9.2350295	0.046712768	9.302788	0.045938439
172.35	8.7614244	0.049145775	8.9532919	0.048320457	9.122664	0.04750936	9.2367011	0.046712652	9.30417	0.045937805
172.36	8.7622949	0.049144645	8.9552633	0.04831904	9.1243009	0.047508673	9.2378396	0.046712372	9.3050148	0.045937101
172.37	8.7625526	0.049143635	8.9567033	0.048317476	9.1254286	0.04750775	9.2384658	0.046711914	9.3053417	0.045936318
172.38	8.7622617	0.049142797	8.957688	0.04831583	9.1261329	0.047506616	9.2386687	0.046711281	9.3052391	0.045935448
172.39	8.7614674	0.049142111	8.9582251	0.04831414	9.1264313	0.047505282	9.2384693	0.046710462	9.3047278	0.045934477
172.4	8.7602612	0.049141456	8.9582714	0.04831243	9.1262854	0.047503734	9.2378353	0.046709419	9.3037749	0.045933374
172.41	8.7588673	0.049140816	8.9580829	0.048310702	9.12592	0.047502078	9.236988	0.046708254	9.302605	0.045932193
172.42	8.7576388	0.049139664	8.9575053	0.048308959	9.125188	0.047500256	9.2357896	0.046706877	9.301079	0.04593087
172.43	8.7572556	0.049137339	8.9567192	0.04830699	9.1241591	0.047498286	9.2343033	0.046705314	9.2992623	0.04592941
172.44	8.7565187	0.049135245	8.9557807	0.048304765	9.1228771	0.047496152	9.232563	0.04670357	9.2971891	0.045927809
172.45	8.75548	0.049133344	8.9546889	0.048302363	9.1213821	0.04749385	9.2306023	0.04670165	9.2948926	0.045926068
172.46	8.7543568	0.04913139	8.9534454	0.04829983	9.1196961	0.047491395	9.2284434	0.046699571	9.2923957	0.045924196
172.47	8.7531977	0.049128403	8.9513654	0.048296924	9.1171304	0.047488624	9.22542	0.046697176	9.2890468	0.045922042
172.48	8.7507753	0.049125543	8.9482313	0.048293597	9.1134838	0.047485489	9.2213377	0.04669443	9.2846578	0.045919566
172.49	8.7473014	0.04912278	8.9441541	0.048289931	9.108889	0.047481994	9.2163226	0.046691338	9.2793518	0.045916775
172.5	8.7429769	0.049120103	8.9392756	0.048286003	9.1034988	0.047478167	9.2105232	0.046687926	9.2732741	0.045913689
172.51	8.7365622	0.049119274	8.9336989	0.048282007	9.0974736	0.047473994	9.2040917	0.046684157	9.2665709	0.045910277
172.52	8.7300419	0.049118433	8.9277565	0.048278185	9.09118	0.0474696	9.1973926	0.046680114	9.2595982	0.045906612
172.53	8.7235178	0.049117481	8.9215244	0.048274495	9.0846507	0.047465044	9.1904672	0.046675821	9.2523983	0.045902707
172.54	8.7169932	0.049116421	8.9150283	0.048270918	9.0778875	0.047460349	9.1833225	0.046671272	9.2449793	0.045898546
172.55	8.7115341	0.04911422	8.9085308	0.048267386	9.0710808	0.047455571	9.1761424	0.046666501	9.2375217	0.045894146
172.56	8.7066322	0.049111916	8.9024196	0.048263798	9.0645359	0.047450772	9.1692126	0.046661595	9.230305	0.045889584
172.57	8.7020444	0.049109769	8.8966931	0.048260185	9.0582695	0.047445949	9.1625429	0.046656553	9.2233394	0.045884846
172.58	8.697698	0.049107748	8.8912789	0.048256568	9.0522397	0.047441104	9.1560912	0.046651399	9.2165845	0.045879952
172.59	8.6938863	0.049105242	8.88604	0.048252914	9.0463234	0.047436217	9.1497377	0.04664612	9.2099243	0.045874883
172.6	8.690077	0.049102397	8.8806337	0.048249058	9.0401683	0.047431211	9.1431427	0.04664065	9.203029	0.045869569
172.61	8.6859108	0.049099682	8.8750452	0.048245008	9.0337764	0.047426074	9.1363049	0.046634998	9.1958973	0.045864021
172.62	8.6814624	0.049097067	8.8692861	0.048240833	9.0271909	0.047420803	9.1292644	0.04662918	9.1885672	0.045858258
172.63	8.6763284	0.0490951	8.8633494	0.048236571	9.0204192	0.047415408	9.1220306	0.046623195	9.1810481	0.045852281
172.64	8.6707333	0.049093496	8.8571818	0.04823236	9.0134663	0.047409878	9.1146094	0.046617029	9.1733443	0.045846072
172.65	8.665017	0.049091842	8.8508091	0.048228206	9.006349	0.047404246	9.1070244	0.046610694	9.1654794	0.045839644
172.66	8.6591979	0.049090139	8.8442534	0.0482241	8.9990782	0.047398527	9.0992896	0.046604197	9.1574673	0.045833003
172.67	8.6526924	0.049089298	8.837583	0.048220061	8.991718	0.047392756	9.0914696	0.046597577	9.1493718	0.045826191
172.68	8.6452721	0.049090154	8.8310213	0.04821649	8.9845912	0.047387023	9.0838816	0.046590872	9.1415012	0.045819227
172.69	8.6384444	0.049090693	8.8246565	0.04821341	8.9777676	0.047381411	9.0766055	0.046584133	9.1339353	0.04581216
172.7	8.6320932	0.049090974	8.8184819	0.048210695	8.9711914	0.047375952	9.0695937	0.04657738	9.1266305	0.045805002
172.71	8.6262641	0.049090867	8.8124959	0.048208284	8.9648323	0.047370682	9.0628226	0.04657063	9.1195672	0.045797754
172.72	8.6208498	0.049090009	8.8064211	0.048205985	8.9583798	0.047365564	9.0559952	0.046563853	9.1124609	0.045790369
172.73	8.6152709	0.049088967	8.8000951	0.048203674	8.951653	0.047360558	9.0489326	0.046557036	9.1051401	0.045782827
172.74	8.6095513	0.049087747	8.7935362	0.048201326	8.9446624	0.047355658	9.0416388	0.046550194	9.0976104	0.04577513
172.75	8.60378	0.049086439	8.7868738	0.048198947	8.9375497	0.047350806	9.0342363	0.046543349	9.0899835	0.045767361
172.76	8.5987331	0.049084541	8.7805289	0.048196535	8.9306678	0.047346133	9.0270668	0.046536597	9.0826007	0.045759539
172.77	8.5945441	0.049082785	8.7751033	0.048194138	8.9245832	0.047341708	9.0206661	0.046530051	9.0759799	0.0457518
172.78	8.5909123	0.049081137	8.7703285	0.048191774	8.9190791	0.047337457	9.0148207	0.046523677	9.0699106	0.045744143
172.79	8.5878271	0.049079594	8.7662232	0.04818945	8.9141836	0.047333385	9.009554	0.0465175	9.0644172	0.045736587
172.8	8.5856738	0.049077881	8.7629678	0.048187181	8.9100659	0.047329532	9.0050352	0.046511554	9.0596628	0.045729176
172.81	8.5844484	0.049076277	8.7607968	0.048184984	8.906962	0.04732592	9.0014826	0.046505909	9.0558614	0.045721989
172.82	8.583926	0.04907491	8.7595786	0.048182893	8.9047729	0.047322531	8.9988048	0.04650055	9.0529227	0.045715029
172.83	8.5838842	0.049073756	8.7590727	0.048180889	8.9032804	0.04731931	8.996793	0.046495423	9.0506412	0.045708262
172.84	8.584271	0.049072859	8.759259	0.048179002	8.9024817	0.047316264	8.9954467	0.046490534	9.0490164	0.045701701
172.85	8.5850782	0.049072254	8.7601809	0.048177289	8.9024499	0.047313422	8.9948396	0.046485931	9.0481215	0.0456954
172.86	8.5862688	0.049071786	8.7616843	0.048175755	8.9030462	0.047310765	8.9948436	0.046481578	9.0478304	0.045689337
172.87	8.5877631	0.049071443	8.7636833	0.04817436	8.9041818	0.047308274	8.9953744	0.046477456	9.0480601	0.045683503
172.88	8.5892797	0.049071362	8.7659712	0.048173118	8.9056723	0.047305926	8.9962586	0.046473524	9.0486403	0.045677864
172.89	8.5905321	0.049071516	8.7682656	0.048172029	8.9072687	0.047303695	8.9972594	0.046469762	9.0493404	0.045672405
172.9	8.5915854	0.049071634	8.7704292	0.048171037	8.9088233	0.047301548	8.9982352	0.046466127	9.0500213	0.045667087
172.91	8.5924405	0.04907172	8.7724348	0.048170175	8.9103234	0.047299516	8.9991841	0.046462638	9.0506815	0.045661936
172.92	8.5924122	0.049073061	8.7743754	0.048169409	8.9118188	0.047297556	9.0001443	0.046459238	9.0513566	0.045656885
172.93	8.5910891	0.049076701	8.7763856	0.048169353	8.9136404	0.047295822	9.0014601	0.046456058	9.0523882	0.045652075
172.94	8.5902656	0.049079931	8.7785351	0.048169926	8.9157998	0.047294355	9.0031511	0.046453076	9.0537962	0.04564747
172.95	8.5899559	0.049082746	8.7808559	0.048171094	8.9183015	0.047293259	9.0052425	0.046450343	9.0556104	0.045643109
172.96	8.5899888	0.04908534	8.7833349	0.04817269	8.9210699	0.047292536	9.0076612	0.046447858	9.0577621	0.045638976
172.97	8.5901923	0.049087909	8.7859427	0.048174619	8.924046	0.047292157	9.0103429	0.04644561	9.0601894	0.045635049
172.98	8.5907212	0.049090224	8.7886931	0.048176876	8.9272343	0.047292188	9.013302	0.046443657	9.0629127	0.045631371
172.99	8.5915724	0.049092273	8.7915901	0.048179373	8.9306056	0.047292646	9.0165099	0.046442035	9.0659094	0.045627959
173	8.5926249	0.049094168	8.7945884	0.048182017	8.9341001	0.047293386	9.0198827	0.04644065	9.0690877	0.045624747
173.01	8.593647	0.049096291	8.7977194	0.048184797	8.9377319	0.047294522	9.023448	0.046439621	9.0724878	0.045621815
173.02	8.5948097	0.049098336	8.8009415	0.048187741	8.9414792	0.047295998	9.0271731	0.046438927	9.0760748	0.045619158
173.03	8.5961874	0.049100178	8.8042507	0.048190797	8.9453206	0.047297805	9.0310342	0.046438573	9.0798257	0.045616783
173.04	8.5977391	0.049101866	8.8076443	0.048193902	8.9492368	0.047299879	9.0350003	0.046438524	9.0837061	0.045614667
173.05	8.5978484	0.049106052	8.8112262	0.04819728	8.9534021	0.04730228	9.0392447	0.046438858	9.087891	0.045612888
173.06	8.5983934	0.049110262	8.8151617	0.048201261	8.9580827	0.047305081	9.0440367	0.046439613	9.0926454	0.045611493
173.07	8.5996533	0.049114026	8.8194626	0.048205711	8.9632351	0.047308327	9.049344	0.046440813	9.0979391	0.045610505
173.08	8.6014588	0.049117462	8.8240741	0.048210459	8.9687512	0.047311966	9.055056	0.046442405	9.1036599	0.045609876
173.09	8.6015847	0.049123393	8.8287158	0.048215601	8.9744073	0.047316022	9.0609591	0.046444417	9.1096012	0.045609631
173.1	8.6005167	0.049129762	8.8324146	0.048221459	8.9794287	0.04732041	9.066302	0.046446726	9.1150177	0.045609646
173.11	8.5993443	0.049135208	8.8353081	0.048227774	8.9838379	0.047325144	9.0711151	0.046449312	9.1199389	0.0456099
173.12	8.5981104	0.049139811	8.8374768	0.048234369	8.9876311	0.047330272	9.0754044	0.046452213	9.1243756	0.045610415
173.13	8.5957399	0.049145373	8.8390763	0.048241169	8.9909174	0.047335803	9.0792758	0.046455456	9.1284359	0.045611213
173.14	8.5926838	0.049151753	8.8403503	0.048248582	8.9940743	0.047341823	9.0831069	0.046459137	9.1325001	0.04561238
173.15	8.5902634	0.049157191	8.8414307	0.048256444	8.997147	0.047348382	9.0869524	0.046463279	9.1366252	0.045613934
173.16	8.5884097	0.049161829	8.8424008	0.048264536	9.0001251	0.04735547	9.0907964	0.046467904	9.1407988	0.045615889
173.17	8.5863261	0.049166859	8.8433382	0.048272738	9.0030409	0.047363029	9.0946554	0.046472997	9.1450359	0.045618234
173.18	8.583983	0.049172763	8.8444779	0.048281381	9.006235	0.047371205	9.0988801	0.046478734	9.1497	0.045621134
173.19	8.5825393	0.049177909	8.8458873	0.048290335	9.0097314	0.047379922	9.1034815	0.046485045	9.1547946	0.045624538
173.2	8.5819123	0.049182395	8.847607	0.048299426	9.0134991	0.047389174	9.1084242	0.04649196	9.1602872	0.045628478
173.21	8.5817134	0.049186745	8.8496655	0.048308514	9.0175117	0.047398943	9.1136725	0.046499515	9.1661458	0.045632997
