#.t	.in_6
#d	W/m2
119.0416667	0.0
119.0833333	0.0
119.125	0.0
119.1666667	2.77778
119.2083333	22.22222
119.25	41.66667
119.2916667	58.33333
119.3333333	116.66667
119.375	100.0
119.4166667	330.55556
119.4583333	513.88889
119.5	305.55556
119.5416667	263.88889
119.5833333	275.0
119.625	363.88889
119.6666667	263.88889
119.7083333	169.44444
119.75	33.33333
119.7916667	0.0
119.8333333	0.0
119.875	0.0
119.9166667	0.0
119.9583333	0.0
120.0	0.0
120.0416667	0.0
120.0833333	0.0
120.125	0.0
120.1666667	16.66667
120.2083333	91.66667
120.25	236.11111
120.2916667	458.33333
120.3333333	600.0
120.375	713.88889
120.4166667	780.55556
120.4583333	802.77778
120.5	700.0
120.5416667	541.66667
120.5833333	305.55556
120.625	186.11111
120.6666667	158.33333
120.7083333	138.88889
120.75	33.33333
120.7916667	0.0
120.8333333	0.0
120.875	0.0
120.9166667	0.0
120.9583333	0.0
121.0	0.0
121.0416667	0.0
121.0833333	0.0
121.125	0.0
121.1666667	0.0
121.2083333	13.88889
121.25	141.66667
121.2916667	86.11111
121.3333333	86.11111
121.375	358.33333
121.4166667	741.66667
121.4583333	791.66667
121.5	675.0
121.5416667	580.55556
121.5833333	502.77778
121.625	277.77778
121.6666667	177.77778
121.7083333	127.77778
121.75	25.0
121.7916667	0.0
121.8333333	0.0
121.875	0.0
121.9166667	0.0
121.9583333	0.0
122.0	0.0
122.0416667	0.0
122.0833333	0.0
122.125	0.0
122.1666667	19.44444
122.2083333	102.77778
122.25	286.11111
122.2916667	266.66667
122.3333333	169.44444
122.375	161.11111
122.4166667	213.88889
122.4583333	169.44444
122.5	36.11111
122.5416667	172.22222
122.5833333	305.55556
122.625	202.77778
122.6666667	72.22222
122.7083333	13.88889
122.75	2.77778
122.7916667	0.0
122.8333333	0.0
122.875	0.0
122.9166667	0.0
122.9583333	0.0
123.0	0.0
123.0416667	0.0
123.0833333	0.0
123.125	0.0
123.1666667	11.11111
123.2083333	55.55556
123.25	200.0
123.2916667	266.66667
123.3333333	213.88889
123.375	255.55556
123.4166667	311.11111
123.4583333	130.55556
123.5	338.88889
123.5416667	72.22222
123.5833333	63.88889
123.625	102.77778
123.6666667	66.66667
123.7083333	22.22222
123.75	5.55556
123.7916667	0.0
123.8333333	0.0
123.875	0.0
123.9166667	0.0
123.9583333	0.0
124.0	0.0
124.0416667	0.0
124.0833333	0.0
124.125	0.0
124.1666667	13.88889
124.2083333	97.22222
124.25	211.11111
124.2916667	225.0
124.3333333	483.33333
124.375	433.33333
124.4166667	305.55556
124.4583333	525.0
124.5	647.22222
124.5416667	622.22222
124.5833333	455.55556
124.625	297.22222
124.6666667	144.44444
124.7083333	108.33333
124.75	30.55556
124.7916667	0.0
124.8333333	0.0
124.875	0.0
124.9166667	0.0
124.9583333	0.0
125.0	0.0
125.0416667	0.0
125.0833333	0.0
125.125	0.0
125.1666667	5.55556
125.2083333	44.44444
125.25	75.0
125.2916667	133.33333
125.3333333	144.44444
125.375	144.44444
125.4166667	138.88889
125.4583333	100.0
125.5	233.33333
125.5416667	233.33333
125.5833333	97.22222
125.625	113.88889
125.6666667	58.33333
125.7083333	25.0
125.75	5.55556
125.7916667	0.0
125.8333333	0.0
125.875	0.0
125.9166667	0.0
125.9583333	0.0
126.0	0.0
126.0416667	0.0
126.0833333	0.0
126.125	0.0
126.1666667	5.55556
126.2083333	30.55556
126.25	44.44444
126.2916667	100.0
126.3333333	136.11111
126.375	202.77778
126.4166667	233.33333
126.4583333	186.11111
126.5	144.44444
126.5416667	180.55556
126.5833333	227.77778
126.625	305.55556
126.6666667	125.0
126.7083333	69.44444
126.75	16.66667
126.7916667	0.0
126.8333333	0.0
126.875	0.0
126.9166667	0.0
126.9583333	0.0
127.0	0.0
127.0416667	0.0
127.0833333	0.0
127.125	0.0
127.1666667	27.77778
127.2083333	97.22222
127.25	269.44444
127.2916667	347.22222
127.3333333	511.11111
127.375	716.66667
127.4166667	763.88889
127.4583333	758.33333
127.5	805.55556
127.5416667	575.0
127.5833333	350.0
127.625	347.22222
127.6666667	338.88889
127.7083333	177.77778
127.75	36.11111
127.7916667	0.0
127.8333333	0.0
127.875	0.0
127.9166667	0.0
127.9583333	0.0
128.0	0.0
128.0416667	0.0
128.0833333	0.0
128.125	0.0
128.1666667	36.11111
128.2083333	155.55556
128.25	213.88889
128.2916667	158.33333
128.3333333	200.0
128.375	275.0
128.4166667	333.33333
128.4583333	361.11111
128.5	300.0
128.5416667	422.22222
128.5833333	222.22222
128.625	222.22222
128.6666667	186.11111
128.7083333	63.88889
128.75	13.88889
128.7916667	0.0
128.8333333	0.0
128.875	0.0
128.9166667	0.0
128.9583333	0.0
129.0	0.0
129.0416667	0.0
129.0833333	0.0
129.125	0.0
129.1666667	13.88889
129.2083333	108.33333
129.25	175.0
129.2916667	305.55556
129.3333333	172.22222
129.375	341.66667
129.4166667	305.55556
129.4583333	322.22222
129.5	388.88889
129.5416667	397.22222
129.5833333	202.77778
129.625	344.44444
129.6666667	241.66667
129.7083333	141.66667
129.75	36.11111
129.7916667	0.0
129.8333333	0.0
129.875	0.0
129.9166667	0.0
129.9583333	0.0
130.0	0.0
130.0416667	0.0
130.0833333	0.0
130.125	0.0
130.1666667	11.11111
130.2083333	33.33333
130.25	75.0
130.2916667	197.22222
130.3333333	102.77778
130.375	197.22222
130.4166667	402.77778
130.4583333	405.55556
130.5	191.66667
130.5416667	186.11111
130.5833333	125.0
130.625	175.0
130.6666667	141.66667
130.7083333	13.88889
130.75	16.66667
130.7916667	0.0
130.8333333	0.0
130.875	0.0
130.9166667	0.0
130.9583333	0.0
131.0	0.0
131.0416667	0.0
131.0833333	0.0
131.125	0.0
131.1666667	5.55556
131.2083333	36.11111
131.25	97.22222
131.2916667	172.22222
131.3333333	150.0
131.375	188.88889
131.4166667	147.22222
131.4583333	194.44444
131.5	302.77778
131.5416667	400.0
131.5833333	286.11111
131.625	166.66667
131.6666667	283.33333
131.7083333	100.0
131.75	33.33333
131.7916667	2.77778
131.8333333	0.0
131.875	0.0
131.9166667	0.0
131.9583333	0.0
132.0	0.0
132.0416667	0.0
132.0833333	0.0
132.125	0.0
132.1666667	58.33333
132.2083333	186.11111
132.25	300.0
132.2916667	413.88889
132.3333333	283.33333
132.375	402.77778
132.4166667	380.55556
132.4583333	472.22222
132.5	350.0
132.5416667	497.22222
132.5833333	455.55556
132.625	438.88889
132.6666667	275.0
132.7083333	236.11111
132.75	61.11111
132.7916667	2.77778
132.8333333	0.0
132.875	0.0
132.9166667	0.0
132.9583333	0.0
133.0	0.0
133.0416667	0.0
133.0833333	0.0
133.125	0.0
133.1666667	58.33333
133.2083333	188.88889
133.25	344.44444
133.2916667	463.88889
133.3333333	686.11111
133.375	516.66667
133.4166667	811.11111
133.4583333	669.44444
133.5	930.55556
133.5416667	794.44444
133.5833333	513.88889
133.625	552.77778
133.6666667	380.55556
133.7083333	186.11111
133.75	63.88889
133.7916667	2.77778
133.8333333	0.0
133.875	0.0
133.9166667	0.0
133.9583333	0.0
134.0	0.0
134.0416667	0.0
134.0833333	0.0
134.125	0.0
134.1666667	55.55556
134.2083333	158.33333
134.25	333.33333
134.2916667	502.77778
134.3333333	652.77778
134.375	752.77778
134.4166667	844.44444
134.4583333	875.0
134.5	852.77778
134.5416667	775.0
134.5833333	669.44444
134.625	536.11111
134.6666667	363.88889
134.7083333	147.22222
134.75	52.77778
134.7916667	0.0
134.8333333	0.0
134.875	0.0
134.9166667	0.0
134.9583333	0.0
135.0	0.0
135.0416667	0.0
135.0833333	0.0
135.125	0.0
135.1666667	27.77778
135.2083333	177.77778
135.25	202.77778
135.2916667	225.0
135.3333333	486.11111
135.375	91.66667
135.4166667	152.77778
135.4583333	66.66667
135.5	277.77778
135.5416667	144.44444
135.5833333	230.55556
135.625	225.0
135.6666667	111.11111
135.7083333	13.88889
135.75	61.11111
135.7916667	5.55556
135.8333333	0.0
135.875	0.0
135.9166667	0.0
135.9583333	0.0
136.0	0.0
136.0416667	0.0
136.0833333	0.0
136.125	2.77778
136.1666667	33.33333
136.2083333	116.66667
136.25	172.22222
136.2916667	316.66667
136.3333333	561.11111
136.375	644.44444
136.4166667	688.88889
136.4583333	738.88889
136.5	783.33333
136.5416667	583.33333
136.5833333	600.0
136.625	436.11111
136.6666667	322.22222
136.7083333	158.33333
136.75	52.77778
136.7916667	2.77778
136.8333333	0.0
136.875	0.0
136.9166667	0.0
136.9583333	0.0
137.0	0.0
137.0416667	0.0
137.0833333	0.0
137.125	2.77778
137.1666667	69.44444
137.2083333	200.0
137.25	375.0
137.2916667	513.88889
137.3333333	511.11111
137.375	675.0
137.4166667	669.44444
137.4583333	875.0
137.5	869.44444
137.5416667	466.66667
137.5833333	347.22222
137.625	225.0
137.6666667	166.66667
137.7083333	77.77778
137.75	36.11111
137.7916667	2.77778
137.8333333	0.0
137.875	0.0
137.9166667	0.0
137.9583333	0.0
138.0	0.0
138.0416667	0.0
138.0833333	0.0
138.125	0.0
138.1666667	19.44444
138.2083333	47.22222
138.25	136.11111
138.2916667	277.77778
138.3333333	536.11111
138.375	758.33333
138.4166667	791.66667
138.4583333	450.0
138.5	161.11111
138.5416667	200.0
138.5833333	252.77778
138.625	80.55556
138.6666667	72.22222
138.7083333	36.11111
138.75	11.11111
138.7916667	2.77778
138.8333333	0.0
138.875	0.0
138.9166667	0.0
138.9583333	0.0
139.0	0.0
139.0416667	0.0
139.0833333	0.0
139.125	2.77778
139.1666667	36.11111
139.2083333	113.88889
139.25	283.33333
139.2916667	313.88889
139.3333333	622.22222
139.375	827.77778
139.4166667	566.66667
139.4583333	844.44444
139.5	702.77778
139.5416667	561.11111
139.5833333	694.44444
139.625	525.0
139.6666667	252.77778
139.7083333	233.33333
139.75	55.55556
139.7916667	5.55556
139.8333333	0.0
139.875	0.0
139.9166667	0.0
139.9583333	0.0
140.0	0.0
140.0416667	0.0
140.0833333	0.0
140.125	2.77778
140.1666667	55.55556
140.2083333	88.88889
140.25	88.88889
140.2916667	133.33333
140.3333333	247.22222
140.375	538.88889
140.4166667	769.44444
140.4583333	763.88889
140.5	722.22222
140.5416667	752.77778
140.5833333	294.44444
140.625	83.33333
140.6666667	52.77778
140.7083333	5.55556
140.75	2.77778
140.7916667	0.0
140.8333333	0.0
140.875	0.0
140.9166667	0.0
140.9583333	0.0
141.0	0.0
141.0416667	0.0
141.0833333	0.0
141.125	2.77778
141.1666667	38.88889
141.2083333	94.44444
141.25	250.0
141.2916667	358.33333
141.3333333	391.66667
141.375	605.55556
141.4166667	655.55556
141.4583333	519.44444
141.5	630.55556
141.5416667	400.0
141.5833333	294.44444
141.625	236.11111
141.6666667	127.77778
141.7083333	80.55556
141.75	63.88889
141.7916667	5.55556
141.8333333	0.0
141.875	0.0
141.9166667	0.0
141.9583333	0.0
142.0	0.0
142.0416667	0.0
142.0833333	0.0
142.125	2.77778
142.1666667	38.88889
142.2083333	158.33333
142.25	316.66667
142.2916667	472.22222
142.3333333	613.88889
142.375	719.44444
142.4166667	730.55556
142.4583333	780.55556
142.5	805.55556
142.5416667	705.55556
142.5833333	611.11111
142.625	375.0
142.6666667	50.0
142.7083333	47.22222
142.75	41.66667
142.7916667	8.33333
142.8333333	0.0
142.875	0.0
142.9166667	0.0
142.9583333	0.0
143.0	0.0
143.0416667	0.0
143.0833333	0.0
143.125	2.77778
143.1666667	44.44444
143.2083333	97.22222
143.25	180.55556
143.2916667	311.11111
143.3333333	522.22222
143.375	702.77778
143.4166667	769.44444
143.4583333	800.0
143.5	694.44444
143.5416667	725.0
143.5833333	602.77778
143.625	477.77778
143.6666667	311.11111
143.7083333	83.33333
143.75	8.33333
143.7916667	0.0
143.8333333	0.0
143.875	0.0
143.9166667	0.0
143.9583333	0.0
144.0	0.0
144.0416667	0.0
144.0833333	0.0
144.125	5.55556
144.1666667	66.66667
144.2083333	205.55556
144.25	363.88889
144.2916667	400.0
144.3333333	472.22222
144.375	625.0
144.4166667	780.55556
144.4583333	827.77778
144.5	794.44444
144.5416667	755.55556
144.5833333	655.55556
144.625	522.22222
144.6666667	375.0
144.7083333	219.44444
144.75	86.11111
144.7916667	8.33333
144.8333333	0.0
144.875	0.0
144.9166667	0.0
144.9583333	0.0
145.0	0.0
145.0416667	0.0
145.0833333	0.0
145.125	5.55556
145.1666667	77.77778
145.2083333	219.44444
145.25	380.55556
145.2916667	536.11111
145.3333333	680.55556
145.375	794.44444
145.4166667	872.22222
145.4583333	897.22222
145.5	877.77778
145.5416667	808.33333
145.5833333	702.77778
145.625	566.66667
145.6666667	411.11111
145.7083333	244.44444
145.75	102.77778
145.7916667	11.11111
145.8333333	0.0
145.875	0.0
145.9166667	0.0
145.9583333	0.0
146.0	0.0
146.0416667	0.0
146.0833333	0.0
146.125	5.55556
146.1666667	77.77778
146.2083333	219.44444
146.25	380.55556
146.2916667	541.66667
146.3333333	672.22222
146.375	788.88889
146.4166667	855.55556
146.4583333	883.33333
146.5	863.88889
146.5416667	802.77778
146.5833333	694.44444
146.625	547.22222
146.6666667	397.22222
146.7083333	236.11111
146.75	97.22222
146.7916667	11.11111
146.8333333	0.0
146.875	0.0
146.9166667	0.0
146.9583333	0.0
147.0	0.0
147.0416667	0.0
147.0833333	0.0
147.125	5.55556
147.1666667	61.11111
147.2083333	186.11111
147.25	369.44444
147.2916667	511.11111
147.3333333	661.11111
147.375	722.22222
147.4166667	844.44444
147.4583333	872.22222
147.5	847.22222
147.5416667	780.55556
147.5833333	688.88889
147.625	552.77778
147.6666667	394.44444
147.7083333	125.0
147.75	33.33333
147.7916667	13.88889
147.8333333	0.0
147.875	0.0
147.9166667	0.0
147.9583333	0.0
148.0	0.0
148.0416667	0.0
148.0833333	0.0
148.125	5.55556
148.1666667	47.22222
148.2083333	111.11111
148.25	322.22222
148.2916667	525.0
148.3333333	669.44444
148.375	786.11111
148.4166667	855.55556
148.4583333	875.0
148.5	852.77778
148.5416667	800.0
148.5833333	694.44444
148.625	566.66667
148.6666667	413.88889
148.7083333	252.77778
148.75	108.33333
148.7916667	13.88889
148.8333333	0.0
148.875	0.0
148.9166667	0.0
148.9583333	0.0
149.0	0.0
149.0416667	0.0
149.0833333	0.0
149.125	5.55556
149.1666667	77.77778
149.2083333	211.11111
149.25	366.66667
149.2916667	519.44444
149.3333333	622.22222
149.375	583.33333
149.4166667	252.77778
149.4583333	194.44444
149.5	527.77778
149.5416667	413.88889
149.5833333	605.55556
149.625	516.66667
149.6666667	347.22222
149.7083333	175.0
149.75	63.88889
149.7916667	8.33333
149.8333333	0.0
149.875	0.0
149.9166667	0.0
149.9583333	0.0
150.0	0.0
150.0416667	0.0
150.0833333	0.0
150.125	5.55556
150.1666667	44.44444
150.2083333	127.77778
150.25	227.77778
150.2916667	425.0
150.3333333	655.55556
150.375	769.44444
150.4166667	841.66667
150.4583333	880.55556
150.5	811.11111
150.5416667	605.55556
150.5833333	563.88889
150.625	411.11111
150.6666667	333.33333
150.7083333	155.55556
150.75	88.88889
150.7916667	11.11111
150.8333333	0.0
150.875	0.0
150.9166667	0.0
150.9583333	0.0
151.0	0.0
151.0416667	0.0
151.0833333	0.0
151.125	5.55556
151.1666667	44.44444
151.2083333	111.11111
151.25	147.22222
151.2916667	161.11111
151.3333333	338.88889
151.375	411.11111
151.4166667	408.33333
151.4583333	208.33333
151.5	311.11111
151.5416667	308.33333
151.5833333	400.0
151.625	311.11111
151.6666667	138.88889
151.7083333	97.22222
151.75	13.88889
151.7916667	5.55556
151.8333333	0.0
151.875	0.0
151.9166667	0.0
151.9583333	0.0
152.0	0.0
152.0416667	0.0
152.0833333	0.0
152.125	8.33333
152.1666667	69.44444
152.2083333	136.11111
152.25	144.44444
152.2916667	327.77778
152.3333333	266.66667
152.375	391.66667
152.4166667	172.22222
152.4583333	247.22222
152.5	536.11111
152.5416667	433.33333
152.5833333	275.0
152.625	283.33333
152.6666667	283.33333
152.7083333	188.88889
152.75	97.22222
152.7916667	11.11111
152.8333333	0.0
152.875	0.0
152.9166667	0.0
152.9583333	0.0
153.0	0.0
153.0416667	0.0
153.0833333	0.0
153.125	8.33333
153.1666667	77.77778
153.2083333	219.44444
153.25	388.88889
153.2916667	441.66667
153.3333333	616.66667
153.375	750.0
153.4166667	858.33333
153.4583333	922.22222
153.5	880.55556
153.5416667	813.88889
153.5833333	705.55556
153.625	536.11111
153.6666667	222.22222
153.7083333	194.44444
153.75	66.66667
153.7916667	13.88889
153.8333333	0.0
153.875	0.0
153.9166667	0.0
153.9583333	0.0
154.0	0.0
154.0416667	0.0
154.0833333	0.0
154.125	0.0
154.1666667	5.55556
154.2083333	16.66667
154.25	22.22222
154.2916667	36.11111
154.3333333	66.66667
154.375	133.33333
154.4166667	133.33333
154.4583333	94.44444
154.5	88.88889
154.5416667	83.33333
154.5833333	66.66667
154.625	52.77778
154.6666667	25.0
154.7083333	36.11111
154.75	30.55556
154.7916667	5.55556
154.8333333	0.0
154.875	0.0
154.9166667	0.0
154.9583333	0.0
155.0	0.0
155.0416667	0.0
155.0833333	0.0
155.125	2.77778
155.1666667	13.88889
155.2083333	27.77778
155.25	55.55556
155.2916667	58.33333
155.3333333	58.33333
155.375	94.44444
155.4166667	125.0
155.4583333	86.11111
155.5	102.77778
155.5416667	102.77778
155.5833333	122.22222
155.625	211.11111
155.6666667	263.88889
155.7083333	91.66667
155.75	22.22222
155.7916667	19.44444
155.8333333	0.0
155.875	0.0
155.9166667	0.0
155.9583333	0.0
156.0	0.0
156.0416667	0.0
156.0833333	0.0
156.125	11.11111
156.1666667	100.0
156.2083333	236.11111
156.25	388.88889
156.2916667	488.88889
156.3333333	400.0
156.375	658.33333
156.4166667	888.88889
156.4583333	694.44444
156.5	797.22222
156.5416667	619.44444
156.5833333	558.33333
156.625	511.11111
156.6666667	438.88889
156.7083333	227.77778
156.75	108.33333
156.7916667	13.88889
156.8333333	0.0
156.875	0.0
156.9166667	0.0
156.9583333	0.0
157.0	0.0
157.0416667	0.0
157.0833333	0.0
157.125	2.77778
157.1666667	16.66667
157.2083333	19.44444
157.25	30.55556
157.2916667	50.0
157.3333333	58.33333
157.375	83.33333
157.4166667	188.88889
157.4583333	450.0
157.5	291.66667
157.5416667	419.44444
157.5833333	80.55556
157.625	483.33333
157.6666667	211.11111
157.7083333	152.77778
157.75	77.77778
157.7916667	8.33333
157.8333333	0.0
157.875	0.0
157.9166667	0.0
157.9583333	0.0
158.0	0.0
158.0416667	0.0
158.0833333	0.0
158.125	8.33333
158.1666667	36.11111
158.2083333	77.77778
158.25	177.77778
158.2916667	261.11111
158.3333333	477.77778
158.375	363.88889
158.4166667	636.11111
158.4583333	405.55556
158.5	566.66667
158.5416667	502.77778
158.5833333	144.44444
158.625	147.22222
158.6666667	25.0
158.7083333	22.22222
158.75	13.88889
158.7916667	11.11111
158.8333333	0.0
158.875	0.0
158.9166667	0.0
158.9583333	0.0
159.0	0.0
159.0416667	0.0
159.0833333	0.0
159.125	8.33333
159.1666667	97.22222
159.2083333	227.77778
159.25	366.66667
159.2916667	363.88889
159.3333333	525.0
159.375	488.88889
159.4166667	541.66667
159.4583333	625.0
159.5	897.22222
159.5416667	794.44444
159.5833333	616.66667
159.625	422.22222
159.6666667	333.33333
159.7083333	233.33333
159.75	125.0
159.7916667	16.66667
159.8333333	0.0
159.875	0.0
159.9166667	0.0
159.9583333	0.0
160.0	0.0
160.0416667	0.0
160.0833333	0.0
160.125	11.11111
160.1666667	88.88889
160.2083333	194.44444
160.25	294.44444
160.2916667	577.77778
160.3333333	455.55556
160.375	294.44444
160.4166667	305.55556
160.4583333	672.22222
160.5	647.22222
160.5416667	333.33333
160.5833333	177.77778
160.625	272.22222
160.6666667	277.77778
160.7083333	113.88889
160.75	66.66667
160.7916667	19.44444
160.8333333	0.0
160.875	0.0
160.9166667	0.0
160.9583333	0.0
161.0	0.0
161.0416667	0.0
161.0833333	0.0
161.125	5.55556
161.1666667	61.11111
161.2083333	255.55556
161.25	416.66667
161.2916667	561.11111
161.3333333	705.55556
161.375	816.66667
161.4166667	888.88889
161.4583333	816.66667
161.5	580.55556
161.5416667	402.77778
161.5833333	450.0
161.625	313.88889
161.6666667	250.0
161.7083333	97.22222
161.75	38.88889
161.7916667	5.55556
161.8333333	0.0
161.875	0.0
161.9166667	0.0
161.9583333	0.0
162.0	0.0
162.0416667	0.0
162.0833333	0.0
162.125	2.77778
162.1666667	13.88889
162.2083333	47.22222
162.25	136.11111
162.2916667	177.77778
162.3333333	313.88889
162.375	486.11111
162.4166667	638.88889
162.4583333	738.88889
162.5	486.11111
162.5416667	322.22222
162.5833333	75.0
162.625	50.0
162.6666667	61.11111
162.7083333	94.44444
162.75	69.44444
162.7916667	11.11111
162.8333333	0.0
162.875	0.0
162.9166667	0.0
162.9583333	0.0
163.0	0.0
163.0416667	0.0
163.0833333	0.0
163.125	2.77778
163.1666667	33.33333
163.2083333	61.11111
163.25	194.44444
163.2916667	180.55556
163.3333333	225.0
163.375	233.33333
163.4166667	291.66667
163.4583333	369.44444
163.5	358.33333
163.5416667	333.33333
163.5833333	483.33333
163.625	283.33333
163.6666667	244.44444
163.7083333	125.0
163.75	72.22222
163.7916667	19.44444
163.8333333	0.0
163.875	0.0
163.9166667	0.0
163.9583333	0.0
164.0	0.0
164.0416667	0.0
164.0833333	0.0
164.125	2.77778
164.1666667	13.88889
164.2083333	61.11111
164.25	219.44444
164.2916667	277.77778
164.3333333	305.55556
164.375	461.11111
164.4166667	541.66667
164.4583333	366.66667
164.5	388.88889
164.5416667	422.22222
164.5833333	347.22222
164.625	236.11111
164.6666667	163.88889
164.7083333	130.55556
164.75	61.11111
164.7916667	16.66667
164.8333333	0.0
164.875	0.0
164.9166667	0.0
164.9583333	0.0
165.0	0.0
165.0416667	0.0
165.0833333	0.0
165.125	8.33333
165.1666667	88.88889
165.2083333	238.88889
165.25	397.22222
165.2916667	513.88889
165.3333333	747.22222
165.375	727.77778
165.4166667	933.33333
165.4583333	936.11111
165.5	827.77778
165.5416667	850.0
165.5833333	744.44444
165.625	577.77778
165.6666667	336.11111
165.7083333	183.33333
165.75	83.33333
165.7916667	13.88889
165.8333333	0.0
165.875	0.0
165.9166667	0.0
165.9583333	0.0
166.0	0.0
166.0416667	0.0
166.0833333	0.0
166.125	2.77778
166.1666667	19.44444
166.2083333	41.66667
166.25	41.66667
166.2916667	61.11111
166.3333333	80.55556
166.375	125.0
166.4166667	133.33333
166.4583333	383.33333
166.5	494.44444
166.5416667	186.11111
166.5833333	75.0
166.625	241.66667
166.6666667	69.44444
166.7083333	44.44444
166.75	16.66667
166.7916667	2.77778
166.8333333	0.0
166.875	0.0
166.9166667	0.0
166.9583333	0.0
167.0	0.0
167.0416667	0.0
167.0833333	0.0
167.125	2.77778
167.1666667	33.33333
167.2083333	102.77778
167.25	205.55556
167.2916667	225.0
167.3333333	411.11111
167.375	341.66667
167.4166667	316.66667
167.4583333	450.0
167.5	250.0
167.5416667	147.22222
167.5833333	200.0
167.625	297.22222
167.6666667	261.11111
167.7083333	166.66667
167.75	75.0
167.7916667	13.88889
167.8333333	0.0
167.875	0.0
167.9166667	0.0
167.9583333	0.0
168.0	0.0
168.0416667	0.0
168.0833333	0.0
168.125	8.33333
168.1666667	66.66667
168.2083333	230.55556
168.25	394.44444
168.2916667	427.77778
168.3333333	522.22222
168.375	622.22222
168.4166667	530.55556
168.4583333	669.44444
168.5	377.77778
168.5416667	580.55556
168.5833333	600.0
168.625	447.22222
168.6666667	344.44444
168.7083333	269.44444
168.75	138.88889
168.7916667	25.0
168.8333333	0.0
168.875	0.0
168.9166667	0.0
168.9583333	0.0
169.0	0.0
169.0416667	0.0
169.0833333	0.0
169.125	11.11111
169.1666667	77.77778
169.2083333	16.66667
169.25	11.11111
169.2916667	211.11111
169.3333333	491.66667
169.375	533.33333
169.4166667	511.11111
169.4583333	588.88889
169.5	300.0
169.5416667	286.11111
169.5833333	383.33333
169.625	250.0
169.6666667	183.33333
169.7083333	166.66667
169.75	77.77778
169.7916667	33.33333
169.8333333	0.0
169.875	0.0
169.9166667	0.0
169.9583333	0.0
170.0	0.0
170.0416667	0.0
170.0833333	0.0
170.125	8.33333
170.1666667	47.22222
170.2083333	211.11111
170.25	363.88889
170.2916667	491.66667
170.3333333	600.0
170.375	413.88889
170.4166667	408.33333
170.4583333	441.66667
170.5	322.22222
170.5416667	358.33333
170.5833333	513.88889
170.625	372.22222
170.6666667	275.0
170.7083333	150.0
170.75	52.77778
170.7916667	13.88889
170.8333333	0.0
170.875	0.0
170.9166667	0.0
170.9583333	0.0
171.0	0.0
171.0416667	0.0
171.0833333	0.0
171.125	2.77778
171.1666667	22.22222
171.2083333	55.55556
171.25	66.66667
171.2916667	130.55556
171.3333333	186.11111
171.375	325.0
171.4166667	352.77778
171.4583333	388.88889
171.5	316.66667
171.5416667	530.55556
171.5833333	347.22222
171.625	297.22222
171.6666667	180.55556
171.7083333	158.33333
171.75	108.33333
171.7916667	16.66667
171.8333333	0.0
171.875	0.0
171.9166667	0.0
171.9583333	0.0
172.0	0.0
172.0416667	0.0
172.0833333	0.0
172.125	13.88889
172.1666667	63.88889
172.2083333	111.11111
172.25	319.44444
172.2916667	488.88889
172.3333333	547.22222
172.375	658.33333
172.4166667	686.11111
172.4583333	363.88889
172.5	344.44444
172.5416667	652.77778
172.5833333	336.11111
172.625	213.88889
172.6666667	83.33333
172.7083333	69.44444
172.75	5.55556
172.7916667	2.77778
172.8333333	0.0
172.875	0.0
172.9166667	0.0
172.9583333	0.0
173.0	0.0
173.0416667	0.0
173.0833333	0.0
173.125	11.11111
173.1666667	86.11111
173.2083333	227.77778
173.25	297.22222
173.2916667	283.33333
173.3333333	397.22222
173.375	558.33333
173.4166667	247.22222
173.4583333	419.44444
173.5	522.22222
173.5416667	125.0
173.5833333	500.0
173.625	127.77778
173.6666667	300.0
173.7083333	225.0
173.75	83.33333
173.7916667	25.0
173.8333333	0.0
173.875	0.0
173.9166667	0.0
173.9583333	0.0
174.0	0.0
174.0416667	0.0
174.0833333	0.0
174.125	11.11111
174.1666667	80.55556
174.2083333	222.22222
174.25	377.77778
174.2916667	516.66667
174.3333333	627.77778
174.375	702.77778
174.4166667	558.33333
174.4583333	647.22222
174.5	441.66667
174.5416667	519.44444
174.5833333	358.33333
174.625	266.66667
174.6666667	333.33333
174.7083333	150.0
174.75	72.22222
174.7916667	22.22222
174.8333333	0.0
174.875	0.0
174.9166667	0.0
174.9583333	0.0
175.0	0.0
175.0416667	0.0
175.0833333	0.0
175.125	11.11111
175.1666667	22.22222
175.2083333	55.55556
175.25	91.66667
175.2916667	138.88889
175.3333333	166.66667
175.375	138.88889
175.4166667	127.77778
175.4583333	172.22222
175.5	188.88889
175.5416667	175.0
175.5833333	247.22222
175.625	252.77778
175.6666667	194.44444
175.7083333	80.55556
175.75	125.0
175.7916667	30.55556
175.8333333	0.0
175.875	0.0
175.9166667	0.0
175.9583333	0.0
176.0	0.0
176.0416667	0.0
176.0833333	0.0
176.125	8.33333
176.1666667	80.55556
176.2083333	102.77778
176.25	280.55556
176.2916667	380.55556
176.3333333	230.55556
176.375	441.66667
176.4166667	472.22222
176.4583333	558.33333
176.5	602.77778
176.5416667	480.55556
176.5833333	416.66667
176.625	358.33333
176.6666667	263.88889
176.7083333	152.77778
176.75	72.22222
176.7916667	16.66667
176.8333333	0.0
176.875	0.0
176.9166667	0.0
176.9583333	0.0
177.0	0.0
177.0416667	0.0
177.0833333	0.0
177.125	8.33333
177.1666667	75.0
177.2083333	216.66667
177.25	375.0
177.2916667	533.33333
177.3333333	686.11111
177.375	658.33333
177.4166667	855.55556
177.4583333	925.0
177.5	861.11111
177.5416667	875.0
177.5833333	663.88889
