#.t	.River_1.DO	.River_1.NH4	.River_2.DO	.River_2.NH4	.River_3.DO	.River_3.NH4	.River_4.DO	.River_4.NH4	.River_5.DO	.River_5.NH4
#d	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3	g/m3
168.61	8.6572404	0.049233215	9.0043852	0.048497241	9.1888847	0.047779608	9.2892351	0.04707341	9.3455912	0.046375834
168.62	8.6534213	0.049231103	8.9990236	0.048493994	9.1827969	0.0477762	9.2828642	0.047070304	9.3391432	0.046373177
168.63	8.6497799	0.049228698	8.9935374	0.048490627	9.1765538	0.047772585	9.2763116	0.047066966	9.3324984	0.046370289
168.64	8.6471184	0.049225988	8.9886481	0.048487176	9.1707852	0.047768906	9.2701906	0.047063536	9.3262602	0.046367304
168.65	8.6449788	0.049223646	8.9844873	0.048483677	9.1656262	0.047765177	9.2646255	0.047060035	9.320549	0.046364243
168.66	8.6431753	0.049221558	8.9808405	0.048480207	9.1609335	0.047761402	9.2594811	0.047056474	9.315234	0.046361118
168.67	8.6419995	0.049219288	8.9776533	0.048476749	9.1566527	0.04775759	9.254711	0.047052852	9.3102711	0.046357925
168.68	8.6413217	0.049216612	8.9747565	0.048473167	9.1525844	0.047753656	9.2501086	0.047049083	9.3054504	0.04635458
168.69	8.6404118	0.0492142	8.9719689	0.048469453	9.148577	0.047749583	9.2455308	0.047045162	9.3006344	0.046351079
168.7	8.6392911	0.049212014	8.9692463	0.04846567	9.1446296	0.047745373	9.2409797	0.04704109	9.2958251	0.046347421
168.71	8.6381696	0.049209797	8.9665646	0.048461846	9.1407323	0.047741049	9.2364536	0.047036881	9.2910237	0.04634362
168.72	8.6373947	0.049207134	8.9639575	0.04845792	9.1368982	0.047736579	9.2319625	0.047032495	9.2862344	0.046339636
168.73	8.6363928	0.049204744	8.961417	0.048453899	9.1331215	0.047731975	9.2275037	0.047027953	9.2814582	0.046335488
168.74	8.6351995	0.04920257	8.9589035	0.048449843	9.1293948	0.047727252	9.2230763	0.047023262	9.2766958	0.046331185
168.75	8.6338459	0.049200566	8.956393	0.048445789	9.125712	0.047722423	9.2186795	0.04701843	9.2719479	0.046326729
168.76	8.6337181	0.049197023	8.9539567	0.048441608	9.122079	0.04771747	9.2143202	0.047013426	9.2672191	0.046322089
168.77	8.6334133	0.049193755	8.951663	0.048437183	9.1184966	0.047712389	9.2099947	0.04700827	9.2625088	0.046317281
168.78	8.6328648	0.049190814	8.9494515	0.048432621	9.1149669	0.047707173	9.2057016	0.04700297	9.2578168	0.046312316
168.79	8.6320955	0.049188155	8.9472906	0.048427977	9.1114958	0.047701805	9.2014458	0.046997505	9.2531463	0.046307174
168.8	8.6316801	0.049185043	8.9451764	0.048423253	9.1080765	0.047696301	9.1972256	0.046991884	9.2484968	0.046301864
168.81	8.6311082	0.049182144	8.9431311	0.048418409	9.1047154	0.047690641	9.1930465	0.046986083	9.2438723	0.046296363
168.82	8.6303217	0.049179517	8.94111	0.048413524	9.1014008	0.047684855	9.1889005	0.046980137	9.2392687	0.046290706
168.83	8.6293326	0.049177133	8.9390856	0.048408642	9.0981267	0.047678957	9.1847877	0.046974047	9.2346863	0.046284893
168.84	8.6252535	0.049178998	8.9370876	0.048404122	9.0950872	0.047672987	9.1809044	0.046967819	9.2303155	0.046278925
168.85	8.6207089	0.049182387	8.9353192	0.048400821	9.092818	0.047667205	9.1778115	0.046961604	9.2267081	0.046272939
168.86	8.6170561	0.049185358	8.9337979	0.04839847	9.091174	0.047661713	9.175402	0.046955433	9.2237667	0.046266949
168.87	8.6143256	0.049187905	8.9325994	0.048397056	9.0901832	0.04765667	9.173749	0.046949354	9.221573	0.046260959
168.88	8.6123029	0.049190116	8.9316922	0.048396294	9.0896825	0.047652069	9.1726917	0.046943396	9.2199785	0.046254978
168.89	8.6110052	0.049191953	8.9311187	0.048396101	9.0896567	0.047647988	9.1722328	0.046937616	9.2189981	0.046249023
168.9	8.6102504	0.04919358	8.9308733	0.048396338	9.0900403	0.047644415	9.1723009	0.046932048	9.2185701	0.04624311
168.91	8.6100004	0.049195018	8.9309735	0.048396951	9.0908151	0.047641414	9.172889	0.046926762	9.2187021	0.046237266
168.92	8.6094395	0.049197149	8.9312898	0.048397786	9.09183	0.047638783	9.1737964	0.046921688	9.219185	0.046231486
168.93	8.6082691	0.049200373	8.9317605	0.048399262	9.0931944	0.047636763	9.1751826	0.046916994	9.2202052	0.046225836
168.94	8.6075043	0.049203221	8.9323064	0.048401172	9.0947637	0.047635207	9.1768735	0.046912602	9.2215785	0.046220305
168.95	8.6071959	0.049205665	8.9329747	0.048403499	9.0965513	0.047634248	9.1789099	0.046908628	9.2233647	0.046214953
168.96	8.6070437	0.049208035	8.9337439	0.048406062	9.0984721	0.04763375	9.1811757	0.046905003	9.225438	0.046209765
168.97	8.606666	0.049210392	8.9343209	0.04840885	9.1002509	0.047633742	9.1834144	0.046901778	9.2275653	0.046204753
168.98	8.6062217	0.049212365	8.9345816	0.048411744	9.1017292	0.047634142	9.1854548	0.046898915	9.2295747	0.046199904
168.99	8.6057393	0.049214041	8.9346073	0.048414663	9.1029492	0.047634884	9.1873154	0.046896392	9.2314763	0.046195227
169	8.6052319	0.049215475	8.934448	0.048417572	9.1039472	0.04763591	9.1890141	0.04689418	9.2332795	0.046190721
169.01	8.6044312	0.049217	8.9340823	0.048420419	9.1046651	0.047637281	9.1904968	0.046892399	9.2349497	0.046186473
169.02	8.6035231	0.04921842	8.9335261	0.04842326	9.1051559	0.047638916	9.1917922	0.046890994	9.2365001	0.046182479
169.03	8.6026653	0.049219588	8.9328233	0.048426036	9.1054311	0.047640791	9.1929007	0.046889971	9.2379274	0.046178766
169.04	8.6018464	0.049220587	8.9320312	0.048428747	9.1055583	0.047642823	9.1938736	0.046889226	9.2392625	0.046175274
169.05	8.6011566	0.049221525	8.9313035	0.048431359	9.1056468	0.047645069	9.1948113	0.04688889	9.2406154	0.046172132
169.06	8.6008322	0.049222485	8.9309086	0.048433963	9.1059898	0.047647535	9.1959932	0.046888965	9.2422498	0.046169375
169.07	8.6009414	0.049223355	8.9308659	0.048436525	9.1065903	0.047650191	9.1974109	0.046889446	9.2441532	0.046167023
169.08	8.6013619	0.049224168	8.9311105	0.048439047	9.1073989	0.047652994	9.1990132	0.046890261	9.2462646	0.046165027
169.09	8.6056295	0.049220388	8.931778	0.048441128	9.1083469	0.047655902	9.2007142	0.046891432	9.2484978	0.046163433
169.1	8.6113581	0.049214935	8.9330071	0.048441945	9.1091832	0.047658704	9.2022179	0.046892832	9.2505483	0.046162141
169.11	8.616582	0.049210277	8.9347355	0.048441618	9.1099565	0.047661203	9.2035033	0.046894421	9.2523814	0.046161164
169.12	8.6213457	0.049206286	8.9368246	0.048440473	9.1107353	0.047663293	9.2046109	0.046896123	9.2540193	0.046160475
169.13	8.6261028	0.049202427	8.9392331	0.048438743	9.1116121	0.04766495	9.2056306	0.046897879	9.2555367	0.046160052
169.14	8.6313784	0.049198551	8.9423234	0.048436453	9.1129414	0.047666156	9.2068955	0.046899685	9.2572453	0.046159955
169.15	8.636604	0.049195339	8.9460257	0.048433802	9.1147603	0.047666927	9.2084568	0.046901482	9.2591844	0.046160146
169.16	8.6417571	0.049192733	8.9502632	0.048430929	9.1170812	0.047667234	9.2103283	0.0469032	9.2613507	0.046160598
169.17	8.6472764	0.049190097	8.9549353	0.048427932	9.1198396	0.047667178	9.2124903	0.046904827	9.2637325	0.046161248
169.18	8.653716	0.049187272	8.9604444	0.048424807	9.1234091	0.047666761	9.2153024	0.046906342	9.2666628	0.046162148
169.19	8.6603978	0.049185105	8.9667841	0.048421645	9.1278168	0.047666045	9.2188138	0.046907738	9.2701925	0.046163259
169.2	8.6672413	0.049183454	8.9737611	0.048418554	9.1329314	0.047665085	9.222924	0.046908996	9.2742278	0.046164521
169.21	8.6743872	0.04918212	8.9813614	0.048415581	9.1387645	0.047663895	9.2276533	0.046910099	9.2787854	0.046165914
169.22	8.6820236	0.049179933	8.9889763	0.048412553	9.1447109	0.047662388	9.2324262	0.0469109	9.283286	0.046167289
169.23	8.6887362	0.049178182	8.9962735	0.04840939	9.1504442	0.047660527	9.2369396	0.046911334	9.2874361	0.046168546
169.24	8.6947244	0.04917676	9.0032549	0.048406198	9.156001	0.047658376	9.2412527	0.046911437	9.2913115	0.046169669
169.25	8.7001399	0.049175532	9.0099211	0.048403008	9.1613875	0.047655968	9.2453837	0.046911226	9.2949392	0.046170644
169.26	8.7070489	0.049172795	9.0167779	0.048399791	9.167035	0.047653365	9.2497696	0.046910712	9.2987464	0.046171489
169.27	8.7141972	0.049170696	9.0243418	0.048396551	9.173367	0.047650678	9.2548234	0.046910023	9.3031571	0.046172281
169.28	8.7215243	0.04916919	9.0325352	0.048393397	9.1803661	0.047647914	9.2605299	0.046909157	9.3081593	0.046172999
169.29	8.7289658	0.049168134	9.0411963	0.04839038	9.1879014	0.047645099	9.2667663	0.046908145	9.3136434	0.04617364
169.3	8.7359301	0.04916796	8.9259636	0.084086196	9.1931381	0.048405829	9.273402	0.046919295	9.3195223	0.046174312
169.31	8.7424252	0.049168119	8.3677904	0.24684433	9.1719422	0.056601702	9.2791593	0.047199541	9.3254399	0.046182628
169.32	8.748568	0.049168482	7.5344864	0.48561093	9.0736156	0.086388161	9.2800621	0.048843178	9.3311913	0.046253066
169.33	8.7543959	0.049169021	7.0076755	0.63082756	8.8966582	0.13770145	9.2692871	0.053729149	9.3361493	0.046557459
169.34	8.7578623	0.049171795	6.7814408	0.68484064	8.6894703	0.19606507	9.2420047	0.063113427	9.3391551	0.047385693
169.35	8.7600384	0.049175089	6.7673541	0.67388851	8.4981925	0.24788311	9.1978128	0.076902484	9.3387011	0.049065549
169.36	8.7617985	0.049178033	6.8156462	0.64155785	8.3390043	0.2885015	9.1403978	0.093920445	9.3337808	0.051866795
169.37	8.7632158	0.049180666	6.8585284	0.60798266	8.2070141	0.31941701	9.0742561	0.1127831	9.3238006	0.055945718
169.38	8.7623563	0.049185141	6.891054	0.57525279	8.0946358	0.34302592	9.0031431	0.13237129	9.3086956	0.061310833
169.39	8.7593033	0.049191262	6.9153219	0.54334134	7.9974835	0.36079796	8.9297067	0.15190289	9.288549	0.067923415
169.4	8.7564962	0.04919651	6.933076	0.51242688	7.9125788	0.37382544	8.855988	0.17081112	9.2637179	0.075670316
169.41	8.7539037	0.049201052	6.9462745	0.48258497	7.8372418	0.38318608	8.7833371	0.18880591	9.2350341	0.084324838
169.42	8.7512407	0.049205194	6.9560507	0.45399474	7.7706352	0.38928509	8.7128053	0.20561024	9.2028795	0.093759038
169.43	8.746661	0.049209997	6.9626839	0.42667969	7.7108665	0.39265309	8.6444655	0.22109544	9.1673537	0.10377175
169.44	8.7416169	0.049213914	6.9670681	0.40066179	7.6568768	0.39374108	8.5786291	0.23522458	9.129092	0.11416863
169.45	8.7362027	0.049217066	6.9700848	0.37598517	7.6081785	0.3928665	8.5156703	0.2479798	9.0887942	0.12478335
169.46	8.7301656	0.049219894	6.9723914	0.35268756	7.564437	0.39028667	8.4558801	0.25935553	9.0470887	0.13546567
169.47	8.7224185	0.049223286	6.9741444	0.33072258	7.5249487	0.38624229	8.3991333	0.26938102	9.0043002	0.14608034
169.48	8.7142892	0.049225849	6.9755209	0.31004209	7.4891615	0.38096564	8.3453138	0.27812637	8.9608334	0.15651738
169.49	8.7058604	0.04922767	6.976784	0.29066896	7.4569514	0.37460564	8.2945638	0.28560498	8.9171391	0.16667612
169.5	8.6972084	0.049228886	6.9781016	0.27251535	7.427948	0.36736901	8.246755	0.29192686	8.8736043	0.17649503
169.51	8.6853909	0.049233366	6.9808861	0.2555394	7.4027468	0.35935889	8.2025019	0.29708986	8.8309916	0.18589288
169.52	8.6747191	0.049236898	6.986283	0.23965469	7.3817707	0.35070756	8.1622193	0.30115826	8.7899856	0.19481852
169.53	8.665038	0.049239622	6.9939265	0.22484365	7.3647622	0.34153308	8.1257874	0.30419365	8.7507672	0.20323231
169.54	8.6561621	0.049241702	7.0033591	0.21101071	7.3512337	0.33196473	8.0928434	0.30631346	8.7133449	0.21114012
169.55	8.6457919	0.049245939	7.014893	0.19813487	7.3413155	0.32207986	8.0635844	0.30752914	8.6780473	0.21849773
169.56	8.6364181	0.049249679	7.0291977	0.18617941	7.3353181	0.31194484	8.0383335	0.30785513	8.6453127	0.22526108
169.57	8.6282045	0.049252651	7.0455849	0.17506578	7.3327188	0.30165679	8.01667	0.30739969	8.6150195	0.23145718
169.58	8.6210179	0.049254966	7.0636653	0.16478311	7.333312	0.29128162	7.9984977	0.30619298	8.5872339	0.23706388
169.59	8.6132654	0.049258446	7.083097	0.15526939	7.3367373	0.28088661	7.9835505	0.30429887	8.5618862	0.24208979
169.6	8.6053813	0.049262389	7.104029	0.14647574	7.3428109	0.27053073	7.9717476	0.30174051	8.5390386	0.24651021
169.61	8.5984336	0.049265496	7.1260077	0.13835407	7.3511751	0.26026332	7.9627811	0.29858711	8.5185634	0.25034483
169.62	8.5922374	0.04926796	7.1486356	0.13082148	7.3614047	0.25011757	7.9562302	0.29492983	8.5002014	0.25364707
169.63	8.5862068	0.049270439	7.1715984	0.12391022	7.3733652	0.24015049	7.9520923	0.29075717	8.484053	0.25636252
169.64	8.5799225	0.049272956	7.1942224	0.11755626	7.3862832	0.23039764	7.9497084	0.28613048	8.469641	0.25851397
169.65	8.5739611	0.049274807	7.2162838	0.11170698	7.3998555	0.22088132	7.9487682	0.28111183	8.4567598	0.26013343
169.66	8.5683006	0.049276086	7.2376733	0.10634197	7.4139359	0.21163497	7.9491429	0.27573696	8.4453632	0.26122088
169.67	8.5627635	0.049277087	7.2583261	0.10141662	7.4283662	0.2026742	7.9506445	0.27005898	8.4353241	0.26180536
169.68	8.5567337	0.049278593	7.2782925	0.096905342	7.4430242	0.1940271	7.9531593	0.2641132	8.4265921	0.26188779
169.69	8.5510453	0.049279572	7.2975719	0.09277055	7.4577957	0.18570178	7.9565336	0.25794689	8.4190538	0.26149404
169.7	8.5456676	0.049280105	7.3160856	0.088997963	7.4725799	0.17772168	7.9606659	0.25159575	8.4126577	0.26062598
169.71	8.5405624	0.049280283	7.3338952	0.085518139	7.4873001	0.17004787	7.965358	0.24511776	8.4071772	0.25936331
169.72	8.5358069	0.049280042	7.3508339	0.082359243	7.5018627	0.16274187	7.9706018	0.23852977	8.4026888	0.25765592
169.73	8.5312452	0.049279605	7.367017	0.079453533	7.5162293	0.15575228	7.9762317	0.23188016	8.3989733	0.25558846
169.74	8.5268969	0.049278969	7.3823462	0.076813108	7.5303114	0.14912323	7.9822128	0.22519605	8.3960556	0.25313485
169.75	8.5227606	0.049278142	7.3969494	0.074387203	7.5441093	0.14280836	7.9884422	0.21851014	8.3937789	0.25036356
169.76	8.5195092	0.049276521	7.4110546	0.072176676	7.5578296	0.13682928	7.9951076	0.21185088	8.3923382	0.24727239
169.77	8.5168187	0.049274854	7.4249318	0.070162432	7.5717119	0.13117664	8.0023852	0.20524591	8.3918762	0.24389123
169.78	8.5144993	0.049273314	7.4385685	0.068325304	7.5856883	0.12584064	8.0101899	0.19871976	8.3923007	0.24024807
169.79	8.5124946	0.049271889	7.4519545	0.066645822	7.5996962	0.12080471	8.0184352	0.19229182	8.3935102	0.2363743
169.8	8.5113749	0.049269746	7.4650304	0.065115848	7.6136822	0.11606868	8.0270664	0.18598556	8.3954541	0.23228852
169.81	8.5106703	0.049267531	7.4777118	0.063717201	7.6275992	0.11160752	8.0360053	0.17981135	8.3980279	0.2280263
169.82	8.5101119	0.04926557	7.490017	0.062441802	7.6414023	0.10741986	8.0452089	0.17378851	8.4011898	0.22360676
169.83	8.509673	0.049263837	7.5019758	0.061278467	7.6550564	0.10349432	8.0546287	0.16793031	8.4048814	0.21905512
169.84	8.5097673	0.049261815	7.5137816	0.060208779	7.6686799	0.09979708	8.0643203	0.16223162	8.4091139	0.21440472
169.85	8.5105458	0.049259752	7.5257893	0.059235966	7.6826037	0.096343576	8.074591	0.15671992	8.4141939	0.2096675
169.86	8.5116568	0.049258042	7.5380217	0.058346066	7.696814	0.093108397	8.0853928	0.15139134	8.4200457	0.20487108
169.87	8.513048	0.049256645	7.5504554	0.057531425	7.7112655	0.09007932	8.0966678	0.14624954	8.4266016	0.20003615
169.88	8.5149724	0.049255093	7.5630597	0.056784263	7.7259157	0.087241293	8.1083573	0.14129342	8.4337898	0.1951821
169.89	8.517538	0.049253247	7.575739	0.056102144	7.7407356	0.084591169	8.1204307	0.13653195	8.4415803	0.19032667
169.9	8.5202193	0.04925177	7.5884798	0.055478067	7.7556865	0.082115074	8.1328373	0.13196184	8.44991	0.1854873
169.91	8.522996	0.049250626	7.601285	0.054908299	7.7707419	0.079807436	8.1455463	0.12758786	8.4587457	0.18068105
169.92	8.5258314	0.049249687	7.6140798	0.054384127	7.7858101	0.077645611	8.1584475	0.12339273	8.4679573	0.17591885
169.93	8.528504	0.049248873	7.6265065	0.053902273	7.8005817	0.0756224	8.17126	0.11937518	8.4772753	0.17121193
169.94	8.5308315	0.049248225	7.6383633	0.053462907	7.8148499	0.073742118	8.183807	0.11554967	8.4865468	0.16657864
169.95	8.5328878	0.049247703	7.6497714	0.053059112	7.8286799	0.071984489	8.1961167	0.1118965	8.4957769	0.16202355
169.96	8.5346543	0.049247277	7.6607037	0.052687754	7.8420255	0.070340989	8.2081336	0.10840964	8.5049069	0.15755357
169.97	8.5358116	0.049246848	7.6706331	0.052346686	7.8544329	0.068806388	8.21945	0.10508732	8.5135538	0.15317747
169.98	8.5359694	0.049246305	7.6788951	0.052033266	7.8653179	0.067373401	8.2295439	0.10192387	8.5212275	0.14890094
169.99	8.5353932	0.049245691	7.6858893	0.051745217	7.8749419	0.066035389	8.2386283	0.098913751	8.5281289	0.14472912
170	8.5341627	0.049245062	7.6917962	0.051479666	7.8834326	0.06478312	8.246794	0.0960461	8.5343335	0.14066181
170.01	8.5324066	0.049244848	7.6972562	0.051235732	7.8912484	0.06361473	8.2544163	0.093321829	8.5401955	0.13670711
170.02	8.5307919	0.049244778	7.7030202	0.051012726	7.8989704	0.062528913	8.261971	0.090742864	8.5461556	0.13287425
170.03	8.5293758	0.049244702	7.7090521	0.050806312	7.9066508	0.061509421	8.2694801	0.08828376	8.5521994	0.12914755
170.04	8.528163	0.049244622	7.7153565	0.050617576	7.9143004	0.060561516	8.2769325	0.085956907	8.5583221	0.12554385
170.05	8.5265283	0.049245563	7.7221539	0.050443907	7.9221187	0.059675843	8.2844854	0.083748231	8.5646473	0.12205597
170.06	8.5252703	0.049246675	7.7298669	0.050285035	7.9304321	0.058851993	8.2924063	0.081659182	8.5714152	0.11869007
170.07	8.5245053	0.049247685	7.7383575	0.050139041	7.9392113	0.058082502	8.3006613	0.079677995	8.5785746	0.1154391
170.08	8.524142	0.049248617	7.7474795	0.050004029	7.9483926	0.057359753	8.3092005	0.077790797	8.5860623	0.11229115
170.09	8.523603	0.049250286	7.7572643	0.04988097	7.9580283	0.056688816	8.3180495	0.076010424	8.5939015	0.1092654
170.1	8.5230524	0.049252285	7.7676415	0.049768036	7.9680496	0.056062338	8.3271589	0.074323069	8.6020321	0.10634916
170.11	8.5228789	0.049254035	7.7785591	0.049665068	7.9784525	0.055480162	8.3365203	0.072730352	8.6104411	0.10354812
170.12	8.5230048	0.049255602	7.7898746	0.04957028	7.9891664	0.054934844	8.3460839	0.071217596	8.6190713	0.10084713
170.13	8.5238509	0.049256489	7.8016123	0.049483606	8.0002497	0.054426712	8.3559001	0.069786678	8.6279657	0.098251154
170.14	8.5257599	0.049256758	7.8141094	0.049404724	8.0120699	0.053955102	8.3662899	0.068437308	8.6374169	0.095762906
170.15	8.5281869	0.049257178	7.8273234	0.049332887	8.0246303	0.05351737	8.3772674	0.067164501	8.64743	0.093377894
170.16	8.5310082	0.049257721	7.8410895	0.049266814	8.037797	0.053108069	8.3887329	0.065957057	8.6579034	0.091083223
170.17	8.5343171	0.049258167	7.8553197	0.049205842	8.0514985	0.052724378	8.4006347	0.064809265	8.6687848	0.088872294
170.18	8.5382632	0.049258424	7.8700389	0.04915085	8.0658245	0.052371559	8.4130571	0.063734646	8.6801468	0.086766207
170.19	8.5424702	0.049258877	7.8851392	0.049100885	8.0806665	0.052045331	8.425923	0.062724509	8.6919119	0.084754739
170.2	8.5468646	0.049259473	7.9005	0.0490547	8.0958894	0.05173951	8.4391256	0.061764759	8.7039791	0.082818713
170.21	8.5514846	0.049260145	7.9161161	0.049012303	8.1114863	0.051454338	8.4526668	0.060856758	8.7163477	0.0809612
170.22	8.5566967	0.049260439	7.9319725	0.048973852	8.1274659	0.051191153	8.4665634	0.060004836	8.7290321	0.079190262
170.23	8.5621289	0.049260818	7.9480003	0.04893887	8.1437724	0.050947972	8.4807806	0.059205304	8.7419942	0.077502422
170.24	8.5676416	0.049261385	7.9641559	0.048906744	8.1603379	0.05072145	8.4952616	0.058450191	8.7551827	0.075886387
170.25	8.5732518	0.049262111	7.9804477	0.048877543	8.1771607	0.050512055	8.5100084	0.057741405	8.7686021	0.074346349
170.26	8.5795113	0.049261968	7.9965099	0.048850843	8.1939334	0.050318149	8.5247611	0.05707571	8.7820056	0.072878858
170.27	8.5854126	0.04926202	8.012073	0.048826253	8.2104129	0.05013802	8.5393021	0.056448934	8.7951935	0.071477923
170.28	8.590968	0.049262257	8.0271714	0.048803716	8.22659	0.049971235	8.553629	0.055860646	8.8081648	0.070144221
170.29	8.5962362	0.049262628	8.041862	0.048783037	8.242477	0.049816493	8.5677532	0.055307808	8.8209314	0.068873693
170.3	8.6015956	0.04926249	8.0559506	0.048764041	8.2579042	0.049673146	8.5815178	0.054788973	8.8333498	0.067664733
170.31	8.6064298	0.049262303	8.0690845	0.048746556	8.2725413	0.049540786	8.5946376	0.054303893	8.8451532	0.066518424
170.32	8.6107133	0.049262238	8.0814456	0.048730302	8.2865107	0.049417381	8.607209	0.053846759	8.8564367	0.065424935
170.33	8.6145074	0.049262245	8.093081	0.048715271	8.2998185	0.049302706	8.6192367	0.053417337	8.8672061	0.064384734
170.34	8.6182868	0.049261803	8.1040176	0.048701389	8.3124801	0.049196547	8.6307269	0.053015256	8.8774683	0.063397918
170.35	8.6217478	0.049261366	8.114323	0.048688541	8.3245204	0.04909841	8.6416995	0.052639556	8.8872438	0.062463861
170.36	8.6248364	0.049261071	8.1241241	0.048676556	8.3360498	0.049006871	8.6522396	0.052285859	8.896614	0.061574539
170.37	8.6275495	0.049260909	8.1334271	0.04866549	8.3470495	0.048922151	8.662328	0.051955221	8.9055603	0.060732875
170.38	8.6303572	0.049260306	8.1422393	0.04865521	8.357526	0.048843334	8.6719633	0.051644878	8.914082	0.059933948
170.39	8.6332081	0.049258977	8.1501117	0.048645485	8.367099	0.04877032	8.6808032	0.051354948	8.9218602	0.059178831
170.4	8.6353451	0.049257839	8.1570808	0.048636231	8.3757896	0.048702503	8.6888604	0.051083603	8.9289077	0.058464233
170.41	8.6369103	0.04925684	8.1633199	0.04862742	8.3837359	0.048639047	8.6962514	0.050828141	8.9353338	0.057784884
170.42	8.6382797	0.049255612	8.1689098	0.048619057	8.3909902	0.04857983	8.7030175	0.050588292	8.941177	0.057140649
170.43	8.6401559	0.049253812	8.1742775	0.0486111	8.3978951	0.048525	8.7094519	0.050364713	8.9467096	0.05653355
170.44	8.6418966	0.049252351	8.179617	0.048603525	8.4046301	0.048474193	8.7157053	0.050156212	8.9520691	0.05596134
170.45	8.6435201	0.04925113	8.1849457	0.048596314	8.4112444	0.048426526	8.7218212	0.049959703	8.9572925	0.055417375
170.46	8.6453566	0.049249757	8.1902682	0.048589456	8.4177456	0.048381886	8.7278057	0.049774799	8.9623859	0.05490098
170.47	8.6481516	0.04924742	8.195584	0.048582848	8.4241379	0.048340535	8.7336538	0.049602756	8.9673373	0.05441568
170.48	8.6507195	0.04924549	8.2008938	0.048576408	8.4304461	0.048301995	8.7393888	0.049441872	8.9721682	0.053957702
170.49	8.6530747	0.049243897	8.206204	0.048570198	8.4366882	0.048265966	8.7450284	0.049291146	8.9768925	0.053524993
170.5	8.6552989	0.049242489	8.211497	0.048564236	8.44286	0.048232129	8.7505734	0.049149405	8.9815106	0.053114923
170.51	8.6573189	0.049241088	8.2165195	0.048558492	8.4487521	0.048200415	8.755842	0.049016548	8.9858519	0.052727557
170.52	8.6587016	0.049239867	8.2209475	0.048552949	8.4540816	0.048170827	8.7605878	0.048892817	8.9896868	0.05236391
170.53	8.6596067	0.049238777	8.224931	0.048547595	8.4589729	0.048142831	8.7649289	0.048776004	8.993131	0.052018514
170.54	8.6600365	0.049237811	8.228467	0.048542456	8.4634067	0.048116485	8.7688479	0.048666394	8.9961687	0.051692331
170.55	8.6601869	0.049236768	8.2315868	0.048537551	8.4673885	0.048091762	8.7723507	0.048563887	8.9988075	0.051385366
170.56	8.6600781	0.049235709	8.2343639	0.048532808	8.4709876	0.048068426	8.7754965	0.04846746	9.0011063	0.051095009
170.57	8.6596024	0.049234756	8.2368178	0.048528279	8.4742003	0.048046496	8.7782817	0.048377175	9.0030627	0.050821642
170.58	8.6588284	0.049233886	8.2389988	0.048523925	8.4770758	0.048025799	8.7807448	0.048292345	9.0047161	0.050563537
170.59	8.6575521	0.049233498	8.2411002	0.048519811	8.4797718	0.048006205	8.7830264	0.048212287	9.0061977	0.050318944
170.6	8.6563351	0.049233325	8.2435481	0.048516083	8.4826333	0.047987908	8.7854198	0.048137577	9.0077785	0.050089422
170.61	8.6553041	0.049233189	8.246323	0.048512672	8.4856739	0.047970664	8.7879415	0.048067108	9.0094752	0.049871959
170.62	8.654455	0.04923309	8.249448	0.048509601	8.4889143	0.047954587	8.7906036	0.048001276	9.0112989	0.04966778
170.63	8.6532767	0.049233378	8.2526647	0.048506763	8.4921718	0.047939342	8.7932546	0.047938757	9.0131113	0.049473197
170.64	8.65122	0.049233797	8.2551376	0.048504195	8.494734	0.047925032	8.7952637	0.047880271	9.0143314	0.049290562
170.65	8.6485197	0.049233959	8.2566945	0.048501805	8.4964177	0.047911583	8.7964711	0.047825514	9.0148166	0.049119138
170.66	8.6453973	0.04923395	8.2576273	0.04849952	8.4974746	0.047898764	8.7971012	0.047773457	9.0147753	0.04895587
170.67	8.6418983	0.049233789	8.2579873	0.048497338	8.4979161	0.047886645	8.7971549	0.04772436	9.0142108	0.048801553
170.68	8.6382645	0.049233527	8.2580931	0.048495266	8.4980004	0.047875222	8.796851	0.047678077	9.0133253	0.048655713
170.69	8.6347578	0.049233182	8.2582652	0.048493321	8.4980002	0.047864494	8.7964219	0.047634484	9.0123324	0.048517915
170.7	8.6313289	0.04923276	8.258457	0.048491474	8.4978876	0.047854422	8.7958371	0.047593459	9.0112018	0.04838782
170.71	8.6279337	0.049232301	8.2586723	0.048489697	8.4976803	0.047844988	8.7951015	0.047554938	9.0099363	0.048265265
170.72	8.6245619	0.049231824	8.2589081	0.048487987	8.4973885	0.04783611	8.7942283	0.047518641	9.0085442	0.048149416
170.73	8.621248	0.049231281	8.2591638	0.048486327	8.4970251	0.047827751	8.7932266	0.047484434	9.0070314	0.048039887
170.74	8.6179856	0.04923068	8.2594373	0.048484706	8.4965986	0.047819875	8.7921039	0.0474522	9.0054018	0.047936341
170.75	8.6148185	0.049229975	8.2597326	0.048483095	8.4961307	0.047812391	8.7908856	0.047421596	9.0036773	0.04783776
170.76	8.6124671	0.049228593	8.2603351	0.048481465	8.4958561	0.047805411	8.7897662	0.047393002	9.0020328	0.047745224
170.77	8.6105356	0.049227308	8.261495	0.048479795	8.4960213	0.047798881	8.7889687	0.047366177	9.0006717	0.047657949
170.78	8.6089284	0.049226171	8.2631675	0.048478105	8.4966132	0.047792765	8.7884843	0.04734105	8.9995823	0.047575743
